,Date,Open,High,Low,Close,Volume,score,cont_len,compound_score,final_tag,target value,year,month,day
497,2014-06-05,1883.69,1883.69,1867.72,1867.72,490144192.0,2,93,-0.18,negative,0,2014,6,5
498,2014-07-05,1868.53,1878.83,1859.79,1878.21,612165632.0,2,107,0.86,positive,1,2014,7,5
499,2014-08-05,1877.39,1889.07,1870.05,1875.63,511345760.0,1,174,0.8,positive,0,2014,8,5
500,2014-09-05,1875.27,1878.57,1867.02,1878.48,488678720.0,2,133,-0.78,negative,1,2014,9,5
501,2014-12-05,1880.03,1897.13,1880.03,1896.65,464325760.0,1,20,0.0,neutral,1,2014,12,5
502,2014-05-13,1896.75,1902.17,1896.06,1897.45,427819552.0,1,26,0.0,neutral,1,2014,5,13
503,2014-05-14,1897.13,1897.13,1885.77,1888.53,437091840.0,1,57,0.0,neutral,0,2014,5,14
504,2014-05-15,1888.16,1888.16,1862.36,1870.85,561061696.0,1,9,0.0,neutral,0,2014,5,15
505,2014-05-16,1871.19,1878.28,1864.82,1877.86,637825152.0,14,145,-0.77,negative,1,2014,5,16
506,2014-05-19,1876.66,1886.0,1872.42,1885.08,444486784.0,1,231,-0.42,negative,1,2014,5,19
507,2014-05-20,1884.88,1884.88,1868.14,1872.83,449739456.0,1,16,0.0,neutral,0,2014,5,20
508,2014-05-21,1873.34,1888.8,1873.34,1888.03,421479296.0,1,150,0.77,positive,1,2014,5,21
509,2014-05-22,1888.19,1896.33,1885.39,1892.49,398900416.0,1,138,0.0,neutral,1,2014,5,22
510,2014-05-23,1893.32,1901.26,1893.32,1900.53,386249664.0,1,451,0.63,positive,1,2014,5,23
511,2014-05-27,1902.01,1912.28,1902.01,1911.91,479164000.0,1,111,0.36,positive,1,2014,5,27
512,2014-05-28,1911.77,1914.46,1907.3,1909.78,421454048.0,1,113,0.68,positive,0,2014,5,28
513,2014-05-29,1910.6,1920.03,1909.82,1920.03,379231808.0,1,45,0.0,neutral,1,2014,5,29
514,2014-05-30,1920.33,1924.03,1916.64,1923.57,609798400.0,5,297,0.56,positive,1,2014,5,30
515,2014-02-06,1923.87,1925.88,1915.98,1924.97,383535264.0,1,206,0.03,positive,1,2014,2,6
516,2014-03-06,1923.07,1925.07,1918.79,1924.24,419737312.0,1,70,0.0,neutral,1,2014,3,6
517,2014-04-06,1923.06,1928.63,1918.6,1927.88,410844640.0,1,838,0.61,positive,1,2014,4,6
518,2014-05-06,1928.52,1941.74,1922.93,1940.46,439411360.0,6,55,-0.48,negative,1,2014,5,6
519,2014-06-06,1942.41,1949.44,1942.41,1949.44,459428352.0,1,37,0.0,neutral,1,2014,6,6
520,2014-09-06,1948.97,1955.55,1947.16,1951.27,433737152.0,0,157,-0.81,negative,1,2014,9,6
521,2014-10-06,1950.34,1950.86,1944.64,1950.79,412486016.0,1,160,0.78,positive,1,2014,10,6
522,2014-11-06,1949.37,1949.37,1940.08,1943.89,397056288.0,3,31,0.0,neutral,0,2014,11,6
523,2014-12-06,1943.35,1943.35,1925.78,1930.11,469795936.0,2,20,0.0,neutral,0,2014,12,6
524,2014-06-13,1930.8,1937.3,1927.69,1936.16,454782016.0,2,333,0.53,positive,1,2014,6,13
525,2014-06-16,1934.84,1941.15,1930.91,1937.78,461743968.0,2,1361,0.92,positive,1,2014,6,16
526,2014-06-17,1937.15,1943.69,1933.55,1941.99,424817824.0,1,266,-0.71,negative,1,2014,6,17
527,2014-06-18,1942.73,1957.74,1939.29,1956.98,450175296.0,1,368,0.51,positive,1,2014,6,18
528,2014-06-19,1957.5,1959.87,1952.26,1959.48,487951232.0,1,39,0.34,positive,1,2014,6,19
529,2014-06-20,1960.45,1963.91,1959.17,1962.87,1225010560.0,1,81,-0.2,negative,1,2014,6,20
530,2014-06-23,1962.92,1963.74,1958.89,1962.61,429726112.0,0,10,0.0,neutral,0,2014,6,23
531,2014-06-24,1961.97,1968.17,1948.34,1949.98,481626688.0,1,87,-0.56,negative,0,2014,6,24
532,2014-06-25,1949.27,1960.83,1947.49,1959.53,469446912.0,2,32,0.0,neutral,1,2014,6,25
533,2014-06-26,1959.89,1959.89,1944.69,1957.22,417090176.0,1,305,0.89,positive,0,2014,6,26
534,2014-06-27,1956.56,1961.47,1952.18,1960.96,754974656.0,1,562,-0.76,negative,1,2014,6,27
535,2014-06-30,1960.79,1964.24,1958.22,1960.23,543446720.0,1,10,0.0,neutral,0,2014,6,30
536,2014-01-07,1962.29,1978.58,1962.29,1973.32,453395488.0,0,266,0.95,positive,1,2014,1,7
537,2014-02-07,1973.06,1976.67,1972.58,1974.62,398543776.0,1,299,0.88,positive,1,2014,2,7
538,2014-03-07,1975.88,1985.59,1975.88,1985.44,372778080.0,2,207,0.78,positive,1,2014,3,7
539,2014-07-07,1984.22,1984.22,1974.88,1977.65,411961184.0,2,43,-0.3,negative,0,2014,7,7
540,2014-08-07,1976.39,1976.39,1959.46,1963.71,500784960.0,1,342,0.73,positive,0,2014,8,7
541,2014-09-07,1965.1,1974.15,1965.1,1972.83,424467520.0,4,151,-0.3,negative,1,2014,9,7
542,2014-10-07,1966.67,1969.84,1952.86,1964.68,431707552.0,1,16,0.38,positive,0,2014,10,7
543,2014-11-07,1965.76,1968.67,1959.63,1967.57,389943168.0,1,90,-0.6,negative,1,2014,11,7
544,2014-07-14,1969.86,1979.85,1969.86,1977.1,413153408.0,2,101,0.61,positive,1,2014,7,14
545,2014-07-15,1977.36,1982.52,1965.34,1973.28,574597440.0,1,95,-0.64,negative,0,2014,7,15
546,2014-07-16,1976.35,1983.94,1975.67,1981.57,563271424.0,2,89,0.0,neutral,1,2014,7,16
547,2014-07-17,1979.75,1981.8,1955.59,1958.12,570555776.0,1,215,-0.46,negative,0,2014,7,17
548,2014-07-18,1961.54,1979.91,1960.82,1978.22,598989888.0,5,35,0.0,neutral,1,2014,7,18
549,2014-07-21,1976.93,1976.93,1965.77,1973.63,412421888.0,1,15,0.8,positive,0,2014,7,21
550,2014-07-22,1975.65,1986.24,1975.65,1983.53,442676576.0,3,62,0.0,neutral,1,2014,7,22
551,2014-07-23,1985.32,1989.23,1982.44,1987.01,500128448.0,2,31,-0.69,negative,1,2014,7,23
552,2014-07-24,1988.07,1991.39,1985.79,1987.98,508563520.0,1,573,0.09,positive,0,2014,7,24
553,2014-07-25,1984.6,1984.6,1974.37,1978.34,429045440.0,1,71,0.69,positive,0,2014,7,25
554,2014-07-28,1978.25,1981.52,1967.31,1978.91,446608288.0,1,88,0.0,neutral,1,2014,7,28
555,2014-07-29,1980.03,1984.85,1969.95,1969.95,501819168.0,1,14,0.0,neutral,0,2014,7,29
556,2014-07-30,1973.21,1978.9,1962.42,1970.07,501324096.0,1,16,0.0,neutral,0,2014,7,30
557,2014-07-31,1965.14,1965.14,1930.67,1930.67,636984128.0,1,41,0.84,positive,0,2014,7,31
558,2014-01-08,1929.8,1937.35,1916.37,1925.15,530081184.0,2,85,0.69,positive,0,2014,1,8
559,2014-04-08,1926.62,1942.92,1921.2,1938.99,478743840.0,0,223,-0.08,negative,1,2014,4,8
560,2014-05-08,1936.34,1936.34,1913.77,1920.21,514760256.0,1,25,-0.4,negative,0,2014,5,8
561,2014-06-08,1917.29,1927.91,1911.45,1920.24,497211520.0,1,11,0.0,neutral,1,2014,6,8
562,2014-07-08,1923.03,1928.89,1904.78,1909.57,482464896.0,2,171,-0.43,negative,0,2014,7,8
563,2014-08-08,1910.35,1932.38,1909.01,1931.59,464022784.0,1,569,0.9,positive,1,2014,8,8
564,2014-11-08,1933.43,1944.9,1933.43,1936.92,406222624.0,1,23,0.0,neutral,1,2014,11,8
565,2014-12-08,1935.73,1939.65,1928.29,1933.75,361088448.0,16,588,0.6,positive,0,2014,12,8
566,2014-08-13,1935.6,1948.41,1935.6,1946.72,381970080.0,1,211,0.39,positive,1,2014,8,13
567,2014-08-14,1947.41,1955.23,1947.41,1955.18,329704736.0,1,5,0.0,neutral,1,2014,8,14
568,2014-08-15,1958.87,1964.04,1941.5,1955.06,608697920.0,1,325,0.84,positive,0,2014,8,15
569,2014-08-18,1958.36,1971.99,1958.36,1971.74,437281792.0,1,154,0.51,positive,1,2014,8,18
570,2014-08-19,1972.73,1982.57,1972.73,1981.6,406385920.0,1,63,-0.51,negative,1,2014,8,19
571,2014-08-20,1980.46,1988.57,1977.68,1986.51,387730624.0,1,29,0.0,neutral,1,2014,8,20
572,2014-08-21,1986.82,1994.76,1986.82,1992.37,404517728.0,1,8,0.0,neutral,1,2014,8,21
573,2014-08-22,1992.6,1993.54,1984.76,1988.4,388759008.0,2,463,0.79,positive,0,2014,8,22
574,2014-08-25,1991.74,2001.95,1991.74,1997.92,347701248.0,10,2,0.0,neutral,1,2014,8,25
575,2014-08-26,1998.59,2005.04,1998.59,2000.02,321244960.0,1,255,0.38,positive,1,2014,8,26
576,2014-08-27,2000.54,2002.14,1996.2,2000.12,360861728.0,1,160,0.75,positive,0,2014,8,27
577,2014-08-28,1997.42,1998.55,1990.52,1996.74,327403168.0,0,3,0.42,positive,0,2014,8,28
578,2014-08-29,1998.45,2003.38,1994.65,2003.37,434091648.0,0,99,0.3,positive,1,2014,8,29
579,2014-02-09,2004.07,2006.12,1994.85,2002.28,414849152.0,9,88,0.36,positive,0,2014,2,9
580,2014-03-09,2003.57,2009.28,1998.14,2000.72,408860448.0,2,43,0.0,neutral,0,2014,3,9
581,2014-04-09,2001.67,2011.17,1992.54,1997.65,437703744.0,2,68,0.53,positive,0,2014,4,9
582,2014-05-09,1998.0,2007.71,1990.1,2007.71,470374464.0,1,96,0.0,neutral,1,2014,5,9
583,2014-08-09,2007.17,2007.17,1995.6,2001.54,472663296.0,2,109,0.55,positive,0,2014,8,9
584,2014-09-09,2000.73,2001.01,1984.61,1988.44,492285056.0,1,114,0.1,positive,0,2014,9,9
585,2014-10-09,1988.41,1996.66,1982.99,1995.69,450704896.0,1,16,0.61,positive,1,2014,10,9
586,2014-11-09,1992.85,1997.65,1985.93,1997.45,420061568.0,1,81,-0.59,negative,1,2014,11,9
587,2014-12-09,1996.74,1996.74,1980.26,1985.54,553889152.0,1,3,0.0,neutral,0,2014,12,9
588,2014-09-15,1986.04,1987.18,1978.48,1984.13,487894016.0,2,8,0.0,neutral,0,2014,9,15
589,2014-09-16,1981.93,2002.28,1979.06,1998.98,490373120.0,2,76,0.0,neutral,1,2014,9,16
590,2014-09-17,1999.3,2010.74,1993.29,2001.57,508634112.0,1,18,0.57,positive,1,2014,9,17
591,2014-09-18,2003.07,2012.34,2003.07,2011.36,549523328.0,4,564,0.78,positive,1,2014,9,18
592,2014-09-19,2012.74,2019.26,2006.59,2010.4,1578831488.0,0,206,-0.39,negative,0,2014,9,19
593,2014-09-22,2009.08,2009.08,1991.01,1994.29,561021440.0,1,190,0.57,positive,0,2014,9,22
594,2014-09-23,1992.78,1995.41,1982.77,1982.77,535353824.0,1,93,-0.3,negative,0,2014,9,23
595,2014-09-24,1983.34,1999.79,1978.63,1998.3,523858304.0,2,399,0.37,positive,1,2014,9,24
596,2014-09-25,1997.32,1997.32,1965.99,1965.99,554326976.0,1,22,0.0,neutral,0,2014,9,25
597,2014-09-26,1966.22,1986.37,1966.22,1982.85,482800576.0,2,39,0.66,positive,1,2014,9,26
598,2014-09-29,1978.96,1981.28,1964.04,1977.8,448843840.0,1,118,0.08,positive,0,2014,9,29
599,2014-09-30,1978.21,1985.17,1968.96,1972.29,613410880.0,1,16,0.44,positive,0,2014,9,30
600,2014-01-10,1971.44,1971.44,1941.72,1946.16,612042368.0,1,88,-0.54,negative,0,2014,1,10
601,2014-02-10,1945.83,1952.32,1926.03,1946.17,530950208.0,5,170,0.42,positive,1,2014,2,10
602,2014-03-10,1948.12,1971.19,1948.12,1967.9,573337856.0,1,99,0.33,positive,1,2014,3,10
603,2014-06-10,1970.01,1977.84,1958.43,1964.82,451497760.0,3,123,-0.36,negative,0,2014,6,10
604,2014-07-10,1962.36,1962.36,1934.87,1935.1,535635072.0,1,13,0.77,positive,0,2014,7,10
605,2014-08-10,1935.55,1970.36,1925.25,1968.89,630988928.0,2,393,0.86,positive,1,2014,8,10
606,2014-09-10,1967.68,1967.68,1927.56,1928.21,629544960.0,9,40,0.46,positive,0,2014,9,10
607,2014-10-10,1925.63,1936.98,1906.05,1906.13,784976384.0,3,251,-0.2,negative,0,2014,10,10
608,2014-10-13,1905.65,1912.09,1874.14,1874.74,700280192.0,1,162,0.57,positive,0,2014,10,13
609,2014-10-14,1877.11,1898.71,1871.79,1877.7,717277824.0,0,143,0.3,positive,1,2014,10,14
610,2014-10-15,1874.18,1874.18,1820.66,1862.49,957773440.0,1,315,-0.25,negative,0,2014,10,15
611,2014-10-16,1855.95,1876.01,1835.02,1862.76,815644928.0,1,394,0.94,positive,1,2014,10,16
612,2014-10-17,1864.91,1898.16,1864.91,1886.76,821580032.0,1,429,0.79,positive,1,2014,10,17
613,2014-10-20,1885.62,1905.03,1882.3,1904.01,546459648.0,1,72,0.0,neutral,1,2014,10,20
614,2014-10-21,1909.38,1942.45,1909.38,1941.28,619562176.0,1,125,0.82,positive,1,2014,10,21
615,2014-10-22,1941.29,1949.31,1926.83,1927.11,655120704.0,2,513,-0.87,negative,0,2014,10,22
616,2014-10-23,1931.02,1961.95,1931.02,1950.82,582502784.0,4,75,0.79,positive,1,2014,10,23
617,2014-10-24,1951.59,1965.27,1946.27,1964.58,522245824.0,2,50,0.44,positive,1,2014,10,24
618,2014-10-27,1962.97,1964.64,1951.37,1961.63,491705632.0,1,59,0.77,positive,0,2014,10,27
619,2014-10-28,1964.14,1985.05,1964.14,1985.05,548310080.0,0,28,-0.13,negative,1,2014,10,28
620,2014-10-29,1983.29,1991.4,1969.04,1982.3,569952512.0,2,244,0.59,positive,0,2014,10,29
621,2014-10-30,1979.49,1999.4,1974.75,1994.65,524165472.0,2,16,0.51,positive,1,2014,10,30
622,2014-10-31,2001.2,2018.19,2001.2,2018.05,712729024.0,4,67,0.0,neutral,1,2014,10,31
623,2014-03-11,2018.21,2024.46,2013.68,2017.81,508736448.0,1,108,0.0,neutral,0,2014,3,11
624,2014-04-11,2015.81,2015.98,2001.01,2012.1,543311552.0,1,7,0.27,positive,0,2014,4,11
625,2014-05-11,2015.29,2023.77,2014.42,2023.57,536628928.0,1,29,0.0,neutral,1,2014,5,11
626,2014-06-11,2023.33,2031.61,2015.86,2031.21,515367744.0,4,115,0.0,neutral,1,2014,6,11
627,2014-07-11,2032.36,2034.26,2025.07,2031.92,525751680.0,1,52,-0.36,negative,0,2014,7,11
628,2014-10-11,2032.01,2038.7,2030.17,2038.26,478569504.0,1,110,-0.03,negative,1,2014,10,11
629,2014-11-11,2038.2,2041.28,2035.28,2039.68,404411296.0,1,26,0.3,positive,1,2014,11,11
630,2014-12-11,2037.75,2040.33,2031.95,2038.25,485259584.0,2,12,0.0,neutral,1,2014,12,11
631,2014-11-13,2039.21,2046.18,2030.44,2039.33,499429664.0,7,102,-0.34,negative,1,2014,11,13
632,2014-11-14,2039.74,2042.22,2035.2,2039.82,470705056.0,-3,25,-0.54,negative,1,2014,11,14
633,2014-11-17,2038.29,2043.07,2034.46,2041.32,495556288.0,1,177,0.55,positive,1,2014,11,17
634,2014-11-18,2041.48,2056.08,2041.48,2051.8,485794304.0,0,1920,0.92,positive,1,2014,11,18
635,2014-11-19,2051.16,2052.14,2040.37,2048.72,478726752.0,3,39,0.0,neutral,0,2014,11,19
636,2014-11-20,2045.87,2053.84,2040.49,2052.75,467789184.0,1,388,0.74,positive,1,2014,11,20
637,2014-11-21,2057.46,2071.46,2056.75,2063.5,741511872.0,1,131,0.0,neutral,1,2014,11,21
638,2014-11-24,2065.07,2070.17,2065.07,2069.41,493393984.0,1,158,0.59,positive,1,2014,11,24
639,2014-11-25,2070.15,2074.21,2064.75,2067.03,597605120.0,1,43,0.36,positive,0,2014,11,25
640,2014-11-26,2067.36,2073.29,2066.62,2072.83,517876352.0,1,5,0.0,neutral,1,2014,11,26
641,2014-11-28,2074.78,2075.76,2065.06,2067.56,416521408.0,1,3,0.0,neutral,0,2014,11,28
642,2014-01-12,2065.78,2065.78,2049.57,2053.44,564631744.0,2,265,0.63,positive,0,2014,1,12
643,2014-02-12,2053.77,2068.77,2053.77,2066.55,510403936.0,1,14,0.0,neutral,1,2014,2,12
644,2014-03-12,2067.45,2076.28,2066.65,2074.33,546661120.0,1,285,-0.09,negative,1,2014,3,12
645,2014-04-12,2073.64,2077.34,2062.34,2071.92,505428768.0,1,5,0.32,positive,0,2014,4,12
646,2014-05-12,2072.78,2079.47,2070.81,2075.37,504616736.0,4,89,0.3,positive,1,2014,5,12
647,2014-08-12,2074.84,2075.78,2054.27,2060.31,561256448.0,3,197,-0.48,negative,0,2014,8,12
648,2014-09-12,2056.55,2060.6,2034.17,2059.82,545168576.0,1,149,-0.67,negative,1,2014,9,12
649,2014-10-12,2058.86,2058.86,2024.26,2026.14,631221120.0,1,166,0.0,neutral,0,2014,10,12
650,2014-11-12,2027.92,2055.53,2027.92,2035.33,544616384.0,1,105,0.0,neutral,1,2014,11,12
651,2014-12-12,2030.36,2032.25,2002.33,2002.33,671126400.0,1,114,-0.38,negative,0,2014,12,12
652,2014-12-15,2005.03,2018.69,1982.26,1989.63,683460608.0,2,371,-0.16,negative,0,2014,12,15
653,2014-12-16,1986.71,2016.89,1972.56,1972.74,706264960.0,0,131,0.2,positive,0,2014,12,16
654,2014-12-17,1973.77,2016.75,1973.77,2012.89,671782208.0,1,253,0.79,positive,1,2014,12,17
655,2014-12-18,2018.98,2061.23,2018.98,2061.23,677713024.0,1,163,-0.15,negative,1,2014,12,18
656,2014-12-19,2061.04,2077.85,2061.03,2070.65,1646902272.0,2,64,0.0,neutral,1,2014,12,19
657,2014-12-22,2069.28,2078.76,2069.28,2078.54,571130624.0,1,43,0.36,positive,1,2014,12,22
658,2014-12-23,2081.48,2086.73,2079.77,2082.17,483428768.0,1,751,0.92,positive,1,2014,12,23
659,2014-12-24,2083.25,2087.56,2081.86,2081.88,229198464.0,1,153,0.83,positive,0,2014,12,24
660,2014-12-26,2084.3,2092.7,2084.3,2088.77,290110912.0,1,108,0.0,neutral,1,2014,12,26
661,2014-12-29,2087.63,2093.55,2085.75,2090.57,336886208.0,1,65,0.25,positive,1,2014,12,29
662,2014-12-30,2088.49,2088.49,2079.53,2080.35,315475424.0,3,430,-0.96,negative,0,2014,12,30
663,2014-12-31,2082.11,2085.58,2057.94,2058.9,422132544.0,0,1000,0.89,positive,0,2014,12,31
664,2015-02-01,2058.9,2072.36,2046.04,2058.2,435587744.0,1,60,0.0,neutral,0,2015,2,1
665,2015-05-01,2054.44,2054.44,2017.34,2020.58,621869504.0,1,11,0.0,neutral,0,2015,5,1
666,2015-06-01,2022.15,2030.25,1992.44,2002.61,640380544.0,1,153,0.18,positive,0,2015,6,1
667,2015-07-01,2005.55,2029.61,2005.55,2025.9,546558976.0,1,77,0.2,positive,1,2015,7,1
668,2015-08-01,2030.61,2064.08,2030.61,2062.14,614787008.0,18,50,-0.2,negative,1,2015,8,1
669,2015-09-01,2063.45,2064.43,2038.33,2044.81,508986976.0,16,48,-0.3,negative,0,2015,9,1
670,2015-12-01,2046.13,2049.3,2022.58,2028.26,543538944.0,1,148,0.85,positive,0,2015,12,1
671,2015-01-13,2031.58,2056.93,2008.25,2023.03,624200640.0,1,179,-0.16,negative,0,2015,1,13
672,2015-01-14,2018.4,2018.4,1988.44,2011.27,684866624.0,2,176,-0.3,negative,0,2015,1,14
673,2015-01-15,2013.75,2021.35,1991.47,1992.67,621963008.0,4,205,0.83,positive,0,2015,1,15
674,2015-01-16,1992.25,2020.46,1988.12,2019.42,742480704.0,2,4,0.0,neutral,1,2015,1,16
675,2015-01-20,2020.76,2028.94,2004.49,2022.55,616621888.0,-3,411,0.51,positive,1,2015,1,20
676,2015-01-21,2020.19,2038.29,2012.04,2032.12,552155584.0,3,55,-0.3,negative,1,2015,1,21
677,2015-01-22,2034.3,2064.62,2026.38,2063.15,653642048.0,2,271,0.93,positive,1,2015,1,22
678,2015-01-23,2062.98,2062.98,2050.54,2051.82,546891008.0,1,332,-0.35,negative,0,2015,1,23
679,2015-01-26,2050.42,2057.62,2040.97,2057.09,539970176.0,1,241,0.9,positive,1,2015,1,26
680,2015-01-27,2047.86,2047.86,2019.91,2029.55,602696576.0,1,46,0.35,positive,0,2015,1,27
681,2015-01-28,2032.34,2042.49,2001.49,2002.16,717223424.0,1,34,0.42,positive,0,2015,1,28
682,2015-01-29,2002.45,2024.64,1989.18,2021.25,681082880.0,1,28,0.0,neutral,1,2015,1,29
683,2015-01-30,2019.35,2023.32,1993.38,1994.99,919574656.0,2,594,-0.1,negative,0,2015,1,30
684,2015-02-02,1996.67,2021.66,1980.9,2020.85,652420544.0,0,30,0.0,neutral,1,2015,2,2
685,2015-03-02,2022.71,2050.3,2022.71,2050.03,669646400.0,1,31,0.59,positive,1,2015,3,2
686,2015-04-02,2048.86,2054.74,2036.72,2041.51,650883136.0,0,42,0.74,positive,0,2015,4,2
687,2015-05-02,2043.45,2063.55,2043.45,2062.52,546894528.0,1,3297,0.0,neutral,1,2015,5,2
688,2015-06-02,2062.28,2072.4,2049.97,2055.47,603001728.0,0,102,-0.68,negative,0,2015,6,2
689,2015-09-02,2053.47,2056.16,2041.88,2046.74,513780480.0,1,41,0.0,neutral,0,2015,9,2
690,2015-10-02,2049.38,2070.86,2048.62,2068.59,546738112.0,1,79,-0.83,negative,1,2015,10,2
691,2015-11-02,2068.55,2073.48,2057.99,2068.53,511007616.0,0,126,0.46,positive,0,2015,11,2
692,2015-12-02,2069.98,2088.53,2069.98,2088.48,577589568.0,25,29,-0.56,negative,1,2015,12,2
693,2015-02-13,2088.78,2097.03,2086.7,2096.99,510418560.0,1,147,0.66,positive,1,2015,2,13
694,2015-02-17,2096.47,2101.3,2089.8,2100.34,565219584.0,1,74,0.0,neutral,1,2015,2,17
695,2015-02-18,2099.16,2100.23,2092.15,2099.68,466127968.0,2,16,-0.27,negative,1,2015,2,18
696,2015-02-19,2099.25,2102.13,2090.79,2097.45,471760544.0,1,133,-0.1,negative,0,2015,2,19
697,2015-02-20,2097.65,2110.61,2085.44,2110.3,630178304.0,1,45,-0.36,negative,1,2015,2,20
698,2015-02-23,2109.83,2110.05,2103.0,2109.66,503653216.0,1,86,0.7,positive,0,2015,2,23
699,2015-02-24,2109.1,2117.94,2105.87,2115.48,507302944.0,1,177,0.68,positive,1,2015,2,24
700,2015-02-25,2115.3,2119.59,2109.89,2113.86,492795808.0,1,111,0.75,positive,0,2015,2,25
701,2015-02-26,2113.91,2113.91,2103.76,2110.74,511278208.0,2,82,0.0,neutral,0,2015,2,26
702,2015-02-27,2110.88,2112.74,2103.75,2104.5,603843456.0,1,122,-0.25,negative,0,2015,2,27
703,2015-02-03,2105.23,2117.52,2104.5,2117.39,524842816.0,3,103,-0.87,negative,1,2015,2,3
704,2015-03-03,2115.76,2115.76,2098.26,2107.78,505059072.0,2,32,0.0,neutral,0,2015,3,3
705,2015-04-03,2107.72,2107.72,2087.62,2098.53,510419040.0,1,50,-0.54,negative,0,2015,4,3
706,2015-05-03,2098.54,2104.25,2095.22,2101.04,488319360.0,1,28,0.0,neutral,1,2015,5,3
707,2015-06-03,2100.91,2100.91,2067.27,2071.26,663313984.0,1,302,0.0,neutral,0,2015,6,3
708,2015-09-03,2072.25,2083.49,2072.21,2079.43,500131872.0,12,53,-0.68,negative,1,2015,9,3
709,2015-10-03,2076.14,2076.14,2044.16,2044.16,625562688.0,1,815,0.88,positive,0,2015,10,3
710,2015-11-03,2044.69,2050.08,2039.69,2040.24,547776128.0,19,49,0.08,positive,0,2015,11,3
711,2015-12-03,2041.1,2066.41,2041.1,2065.95,547397376.0,-6,28,0.0,neutral,1,2015,12,3
712,2015-03-13,2064.56,2064.56,2041.17,2053.4,559884480.0,3,308,0.81,positive,0,2015,3,13
713,2015-03-16,2055.35,2081.41,2055.35,2081.19,549107968.0,26,49,-0.06,negative,1,2015,3,16
714,2015-03-17,2080.59,2080.59,2065.08,2074.28,482915200.0,1,2176,0.98,positive,0,2015,3,17
715,2015-03-18,2072.84,2106.85,2061.23,2099.5,642799488.0,7,111,0.23,positive,1,2015,3,18
716,2015-03-19,2098.69,2098.69,2085.56,2089.27,538912768.0,1,47,-0.34,negative,0,2015,3,19
717,2015-03-20,2090.32,2113.92,2090.32,2108.1,1569085440.0,3,212,0.87,positive,1,2015,3,20
718,2015-03-23,2107.99,2114.86,2104.42,2104.42,505802624.0,1,165,0.0,neutral,0,2015,3,23
719,2015-03-24,2103.94,2107.63,2091.5,2091.5,518017184.0,1,92,0.57,positive,0,2015,3,24
720,2015-03-25,2093.1,2097.43,2061.05,2061.05,591249664.0,2,196,0.54,positive,0,2015,3,25
721,2015-03-26,2059.94,2067.15,2045.5,2056.15,629338432.0,0,668,0.08,positive,0,2015,3,26
722,2015-03-27,2055.78,2062.83,2052.96,2061.02,554212096.0,1,153,0.0,neutral,1,2015,3,27
723,2015-03-30,2064.11,2088.97,2064.11,2086.24,499786176.0,1,21,0.0,neutral,1,2015,3,30
724,2015-03-31,2084.05,2084.05,2067.04,2067.89,671221952.0,1,1466,0.92,positive,0,2015,3,31
725,2015-01-04,2067.63,2067.63,2048.38,2059.69,577114176.0,6,262,0.8,positive,0,2015,1,4
726,2015-02-04,2060.03,2072.17,2057.32,2066.96,492594688.0,1,12,0.44,positive,1,2015,2,4
727,2015-06-04,2064.87,2086.99,2056.52,2080.62,610287936.0,1,105,-0.57,negative,1,2015,6,4
728,2015-07-04,2080.79,2089.81,2076.1,2076.33,444401344.0,1,401,0.01,positive,0,2015,7,4
729,2015-08-04,2076.94,2086.69,2073.3,2081.9,500216192.0,1,442,0.05,positive,1,2015,8,4
730,2015-09-04,2081.29,2093.31,2074.29,2091.18,483774336.0,6,113,0.59,positive,1,2015,9,4
731,2015-10-04,2091.51,2102.61,2091.51,2102.06,473559040.0,1,55,0.0,neutral,1,2015,10,4
732,2015-04-13,2102.03,2107.65,2092.33,2092.43,495736640.0,1,87,0.32,positive,0,2015,4,13
733,2015-04-14,2092.28,2098.62,2083.24,2095.84,459195808.0,1,178,0.08,positive,1,2015,4,14
734,2015-04-15,2097.82,2111.91,2097.82,2106.63,573306624.0,1,311,0.51,positive,1,2015,4,15
735,2015-04-16,2105.96,2111.3,2100.02,2104.99,504965120.0,14,12,0.42,positive,0,2015,4,16
736,2015-04-17,2102.58,2102.58,2072.37,2081.18,671368960.0,1,44,0.42,positive,0,2015,4,17
737,2015-04-20,2084.11,2103.94,2084.11,2100.4,489427808.0,1,42,-0.34,negative,1,2015,4,20
738,2015-04-21,2102.82,2109.64,2094.38,2097.29,499610688.0,1,126,-0.51,negative,0,2015,4,21
739,2015-04-22,2098.27,2109.98,2091.05,2107.96,532741408.0,1,555,0.85,positive,1,2015,4,22
740,2015-04-23,2107.21,2120.49,2103.19,2112.93,579433600.0,1,437,-0.5,negative,1,2015,4,23
741,2015-04-24,2112.8,2120.92,2112.8,2117.69,563442048.0,1,138,0.87,positive,1,2015,4,24
742,2015-04-27,2119.29,2125.92,2107.04,2108.92,601573312.0,1,174,0.47,positive,0,2015,4,27
743,2015-04-28,2108.35,2116.09,2094.89,2114.76,555166400.0,1,43,0.0,neutral,1,2015,4,28
744,2015-04-29,2112.49,2113.65,2097.41,2106.85,560514752.0,0,68,0.32,positive,0,2015,4,29
745,2015-04-30,2105.52,2105.52,2077.59,2085.51,696789504.0,1,9,0.64,positive,0,2015,4,30
746,2015-01-05,2087.38,2108.41,2087.38,2108.29,517351488.0,1,640,0.85,positive,1,2015,1,5
747,2015-04-05,2110.23,2120.95,2110.23,2114.49,468420992.0,1,138,-0.94,negative,1,2015,4,5
